camera_id,timestamp,md5,bicycle,car,motorcycle,bus,train,truck,total
4716,2022-10-01 16:23:00,5af5c46929c43afe58a46743b283306b,0,4,0,4,0,0,8
4716,2022-10-01 16:26:00,220163b815fd0a04087ce7ac2e837d38,0,3,0,2,0,0,5
4716,2022-10-01 16:31:00,a381a9893ad43c29224f3bfd63545639,0,6,0,0,0,0,6
4716,2022-10-01 16:37:00,a2f386779b170df95e2175e48322c49b,0,5,1,1,2,1,10
4716,2022-10-01 16:41:00,ec115d93846bb78cf892098f1c9cb8c1,1,3,0,1,0,0,5
4716,2022-10-01 16:47:00,a9f825a558b8f88ac9e49b0ad9e6ab90,3,2,0,0,0,0,5
4716,2022-10-01 16:52:00,a788f7ba95b7ae45c748728afe4234c7,0,1,1,0,0,1,3
4716,2022-10-01 16:57:00,a80dfbf028a9f816e6e97a991aca639a,1,2,0,1,0,2,6
4716,2022-10-01 17:03:00,fe8c85b6d15881c4a41695ed9c96d936,0,4,0,0,1,1,6
4716,2022-10-01 17:07:00,c05a63c2bd81e44c59faa5fbf275f9e8,0,5,0,0,0,1,6
4716,2022-10-01 17:12:00,4051e41c56b1596cf32f5372050664ca,0,3,0,0,1,2,6
4716,2022-10-01 17:16:00,677e0c99963f8c3a9a29b2d3b85d77df,2,7,0,1,0,3,13
4716,2022-10-01 17:22:00,923564fd73f7b45373324dd8e1b36762,2,3,0,0,0,2,7
4716,2022-10-01 17:27:00,81992603fd006688bdec41104d117541,1,2,0,0,0,1,4
4716,2022-10-01 17:32:00,50792f47f5421750c9c9dd6a18325b42,0,2,0,1,0,0,3
4716,2022-10-01 17:38:00,ca4d532a544192c630944020dacb1211,1,1,2,0,0,1,5
4716,2022-10-01 17:41:00,43f39cdd63f655f5683e264f23558d7e,1,2,0,0,3,0,6
4716,2022-10-01 17:48:00,db9702bc410cd0755fd1f8888739d6b6,1,3,0,0,0,2,6
4716,2022-10-01 17:52:00,7544a5986bc0e017afa0032170f9a9f2,1,3,1,0,0,0,5
4716,2022-10-01 17:57:00,58f6fd79f67e5ae242d623cf3e35201b,1,4,0,0,1,0,6
4716,2022-10-01 18:03:00,b8630de460809ff1fc3e3cfaf1a7ebc4,0,3,0,1,1,1,6
4716,2022-10-01 18:06:00,a7ced56565d16cd9d2511e445ddbb980,0,1,0,0,0,0,1
4716,2022-10-01 18:12:00,d0d466c32202a98c844a06472abf701d,1,3,0,3,0,0,7
4716,2022-10-01 18:17:00,4b197aa367ab2aa0e10054d795a60de9,1,2,1,0,1,0,5
4716,2022-10-01 18:22:00,c357907a029b73952784fcc2c0b6d6a0,1,0,0,0,1,0,2
4716,2022-10-01 18:27:00,e289c16171b06a7ef8b91e8f4553227d,0,2,0,1,0,2,5
4716,2022-10-01 18:32:00,d6997509435716536340de57d52880a7,0,0,0,0,1,0,1
4716,2022-10-01 18:37:00,3aa5c55909cfe2d41de14c9988a89010,0,2,0,0,1,0,3
4716,2022-10-01 18:41:00,f09b1ae249e441322dfc62edbe2b2ead,0,5,1,0,0,1,7
4716,2022-10-01 18:47:00,d45859029cc4d2840a3f99d5dd805021,0,4,0,0,0,0,4
4716,2022-10-01 18:51:00,70f9d619108868e4c33f4c8ae7f07866,1,4,0,1,0,1,7
4716,2022-10-01 18:57:00,8e7f073f1b0e386e0147bd6f3af54d38,0,5,0,0,0,0,5
4716,2022-10-01 19:02:00,6c611674a50a7e8c64f43f2c26fc4bad,0,3,0,0,0,0,3
4716,2022-10-01 19:06:00,cae204c866d004bf9cccf6277e0f96b1,1,5,0,1,1,0,8
4716,2022-10-01 19:11:00,f912898a962435d38a05f0380fd0ca88,0,4,0,0,0,0,4
4716,2022-10-01 19:16:00,aece7148178aa8b68f9c92e6cb6dd4d8,0,3,0,0,0,0,3
4716,2022-10-01 19:22:00,c1c07c2fea269293c25ea9f4afe1f577,0,3,0,0,0,1,4
4716,2022-10-01 19:26:00,0a68775a48ac7ea6b5a74d6705450b65,0,1,0,0,0,0,1
4716,2022-10-01 19:31:00,0b2f2ef99b417d6a2307f74bcef19b75,0,5,0,0,0,0,5
4716,2022-10-01 19:37:00,75fc8b5b7fd1b18f3764851326d4bd41,0,1,0,0,0,0,1
4716,2022-10-01 19:41:00,f98aaf6890dde0ca72f61a7dbd921228,0,3,0,0,0,0,3
4716,2022-10-01 19:47:00,5d590e81b113e9d6cd8ad162c0c8013f,0,2,0,0,0,0,2
4716,2022-10-01 19:52:00,41f6f6e357127269909ddc0ec99792cb,0,3,0,0,0,0,3
4716,2022-10-01 19:57:00,f9e6f13b69c3762a18ae188e594c005e,0,4,0,0,0,0,4
4716,2022-10-01 20:02:00,f2f539039910d0d01c78fc3c0e2a4c51,0,1,0,0,0,1,2
4716,2022-10-01 20:07:00,b2eb74f3531668db8ac77be91d50d5ba,0,4,0,0,0,0,4
4716,2022-10-01 20:11:00,cb2bd4f35781ee451124d03389fbc586,0,3,0,0,0,0,3
4716,2022-10-01 20:17:00,e6d1c24e9938cfeefa234acf01b170ff,0,3,0,0,0,1,4
4716,2022-10-01 20:21:00,6ad814bc27c8b128e6bde9adabbe6f58,0,0,0,0,0,0,0
4716,2022-10-01 20:26:00,b3f043ee29904f4594822ed51d1bdbf8,0,3,0,0,0,0,3
4716,2022-10-01 20:31:00,931a1181b39cb4cc96a82601da33a9af,0,5,0,1,0,1,7
4716,2022-10-01 20:37:00,8ae28a34c4f378fe0f3294f7ff04ac4f,0,2,0,0,0,0,2
4716,2022-10-01 20:42:00,e895a9c74f22fd0a10e3f011d1d6037c,0,4,0,0,0,1,5
4716,2022-10-01 20:48:00,19acc5b024c3decfc9479ee01cc7fbb4,0,5,0,0,0,1,6
4716,2022-10-01 20:51:00,d1841a5b6aed480403a452078556b59f,0,2,0,0,0,0,2
4716,2022-10-01 20:56:00,6c88edea16955fbcf1fec4e7b7b9d2a0,0,3,0,0,0,0,3
4716,2022-10-01 21:02:00,5c822df61e033f26d8e50d996281e67a,0,2,0,0,0,1,3
4716,2022-10-01 21:07:00,88e9a9448da5f346591e9bd628cfc8f6,0,4,0,2,0,1,7
4716,2022-10-01 21:12:00,c95e3837e147d24debe0f13dc3aabd98,0,2,0,0,0,0,2
4716,2022-10-01 21:16:00,e221d3f3a9563babaef9e7ba4dcab89b,0,1,0,0,0,1,2
